ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,bid_sz_00,bid_ct_00,ask_px_00,ask_sz_00,ask_ct_00,bid_px_01,bid_sz_01,bid_ct_01,ask_px_01,ask_sz_01,ask_ct_01,bid_px_02,bid_sz_02,bid_ct_02,ask_px_02,ask_sz_02,ask_ct_02,bid_px_03,bid_sz_03,bid_ct_03,ask_px_03,ask_sz_03,ask_ct_03,bid_px_04,bid_sz_04,bid_ct_04,ask_px_04,ask_sz_04,ask_ct_04,bid_px_05,bid_sz_05,bid_ct_05,ask_px_05,ask_sz_05,ask_ct_05,bid_px_06,bid_sz_06,bid_ct_06,ask_px_06,ask_sz_06,ask_ct_06,bid_px_07,bid_sz_07,bid_ct_07,ask_px_07,ask_sz_07,ask_ct_07,bid_px_08,bid_sz_08,bid_ct_08,ask_px_08,ask_sz_08,ask_ct_08,bid_px_09,bid_sz_09,bid_ct_09,ask_px_09,ask_sz_09,ask_ct_09,symbol,order_id
2025-07-17T19:38:49.150230994Z,2025-07-17T19:38:49.150065992Z,10,2,1108,C,A,0,13.09,100,130,165002,464307967,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,576927905
2025-07-17T19:38:49.157499365Z,2025-07-17T19:38:49.157333958Z,10,2,1108,A,A,0,13.09,100,130,165407,464308154,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,576928849
2025-07-17T19:38:49.623192590Z,2025-07-17T19:38:49.623026702Z,10,2,1108,C,A,0,13.09,100,130,165888,464317456,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,576928849
2025-07-17T19:38:49.632810583Z,2025-07-17T19:38:49.632645514Z,10,2,1108,A,A,0,13.09,100,130,165069,464318522,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,576939421
2025-07-17T19:38:52.161622483Z,2025-07-17T19:38:52.161457504Z,10,2,1108,C,A,0,13.09,100,130,164979,464363920,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,576939421
2025-07-17T19:38:52.169369568Z,2025-07-17T19:38:52.169204430Z,10,2,1108,A,A,0,13.09,100,130,165138,464364244,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,576999165
2025-07-17T19:38:53.075890467Z,2025-07-17T19:38:53.075725551Z,10,2,1108,C,A,0,13.09,100,130,164916,464376474,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,576999165
2025-07-17T19:38:53.084031672Z,2025-07-17T19:38:53.083866439Z,10,2,1108,A,A,0,13.09,100,130,165233,464376794,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577020697
2025-07-17T19:38:53.648798714Z,2025-07-17T19:38:53.648633755Z,10,2,1108,C,A,0,13.09,100,130,164959,464390614,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577020697
2025-07-17T19:38:53.656655757Z,2025-07-17T19:38:53.656490628Z,10,2,1108,A,A,0,13.09,100,130,165129,464391233,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577039185
2025-07-17T19:38:54.571379542Z,2025-07-17T19:38:54.571214523Z,10,2,1108,C,A,0,13.09,100,130,165019,464425734,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577039185
2025-07-17T19:38:54.581623325Z,2025-07-17T19:38:54.581458272Z,10,2,1108,A,A,0,13.09,100,130,165053,464425915,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577085057
2025-07-17T19:38:58.727342037Z,2025-07-17T19:38:58.727176923Z,10,2,1108,C,A,0,13.09,100,130,165114,464481742,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577085057
2025-07-17T19:38:58.735481532Z,2025-07-17T19:38:58.735316285Z,10,2,1108,A,A,0,13.09,100,130,165247,464481867,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577169889
2025-07-17T19:38:58.853450743Z,2025-07-17T19:38:58.853285752Z,10,2,1108,C,A,0,13.09,100,130,164991,464483446,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577169889
2025-07-17T19:38:58.860921744Z,2025-07-17T19:38:58.860756656Z,10,2,1108,A,A,0,13.09,100,130,165088,464483571,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577173073
2025-07-17T19:38:59.517647636Z,2025-07-17T19:38:59.517482736Z,10,2,1108,C,A,0,13.09,100,130,164900,464493507,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577173073
2025-07-17T19:38:59.525091455Z,2025-07-17T19:38:59.524926241Z,10,2,1108,A,A,0,13.09,100,130,165214,464493736,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577188549
2025-07-17T19:39:01.055439789Z,2025-07-17T19:39:01.055274572Z,10,2,1108,C,A,0,13.09,100,130,165217,464528136,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577188549
2025-07-17T19:39:01.063585980Z,2025-07-17T19:39:01.063420825Z,10,2,1108,A,A,0,13.09,100,130,165155,464528614,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577232485
2025-07-17T19:39:01.178252182Z,2025-07-17T19:39:01.178087063Z,10,2,1108,C,A,0,13.09,100,130,165119,464533851,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577232485
2025-07-17T19:39:01.186024060Z,2025-07-17T19:39:01.185858833Z,10,2,1108,A,A,0,13.09,100,130,165227,464534251,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577243057
2025-07-17T19:39:02.066091948Z,2025-07-17T19:39:02.065926524Z,10,2,1108,C,A,0,13.09,100,130,165424,464552269,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577243057
2025-07-17T19:39:02.073820018Z,2025-07-17T19:39:02.073654920Z,10,2,1108,A,A,0,13.09,100,130,165098,464552660,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577272297
2025-07-17T19:39:03.001569725Z,2025-07-17T19:39:03.001398182Z,10,2,1108,C,A,0,13.09,100,130,171543,464570651,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577272297
2025-07-17T19:39:03.009398870Z,2025-07-17T19:39:03.009233821Z,10,2,1108,A,A,0,13.09,100,130,165049,464571815,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577298041
2025-07-17T19:39:07.643592468Z,2025-07-17T19:39:07.643426917Z,10,2,1108,C,A,0,13.09,100,130,165551,464666686,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577298041
2025-07-17T19:39:07.651264941Z,2025-07-17T19:39:07.651099698Z,10,2,1108,A,A,0,13.09,100,130,165243,464666818,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577422905
2025-07-17T19:39:08.249657334Z,2025-07-17T19:39:08.249492378Z,10,2,1108,C,A,0,13.09,100,130,164956,464686939,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577422905
2025-07-17T19:39:08.258059468Z,2025-07-17T19:39:08.257894137Z,10,2,1108,A,A,0,13.09,100,130,165331,464687484,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577443181
2025-07-17T19:39:12.671163101Z,2025-07-17T19:39:12.670997190Z,10,2,1108,C,A,0,13.09,100,130,165911,464786392,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577443181
2025-07-17T19:39:12.679027582Z,2025-07-17T19:39:12.678862231Z,10,2,1108,A,A,0,13.09,100,130,165351,464786665,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577570381
2025-07-17T19:39:14.053523526Z,2025-07-17T19:39:14.053358604Z,10,2,1108,C,A,0,13.09,100,130,164922,464814924,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577570381
2025-07-17T19:39:14.061194340Z,2025-07-17T19:39:14.061029154Z,10,2,1108,A,A,0,13.09,100,130,165186,464815080,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577601321
2025-07-17T19:39:15.101249758Z,2025-07-17T19:39:15.101084907Z,10,2,1108,C,A,0,13.09,100,130,164851,464836644,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577601321
2025-07-17T19:39:15.108713278Z,2025-07-17T19:39:15.108548099Z,10,2,1108,A,A,0,13.09,100,130,165179,464836876,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577628061
2025-07-17T19:39:17.104186463Z,2025-07-17T19:39:17.104021323Z,10,2,1108,C,A,0,13.09,100,130,165140,464876880,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577628061
2025-07-17T19:39:17.112443885Z,2025-07-17T19:39:17.112278612Z,10,2,1108,A,A,0,13.09,100,130,165273,464877064,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577684765
2025-07-17T19:39:18.530608639Z,2025-07-17T19:39:18.530443487Z,10,2,1108,C,A,0,13.09,100,130,165152,464905039,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577684765
2025-07-17T19:39:18.538504183Z,2025-07-17T19:39:18.538338905Z,10,2,1108,A,A,0,13.09,100,130,165278,464905228,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577722045
2025-07-17T19:39:27.979564217Z,2025-07-17T19:39:27.979398355Z,10,2,1108,C,A,0,13.09,100,130,165862,465096241,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577722045
2025-07-17T19:39:27.987858368Z,2025-07-17T19:39:27.987693231Z,10,2,1108,A,A,0,13.09,100,130,165137,465096475,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,577966641
2025-07-17T19:39:30.817039965Z,2025-07-17T19:39:30.816874804Z,10,2,1108,C,A,0,13.09,100,130,165161,465161364,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,577966641
2025-07-17T19:39:30.817808348Z,2025-07-17T19:39:30.817642005Z,10,2,1108,C,A,0,14.10,100,0,166343,465161484,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,571193365
2025-07-17T19:39:30.817808348Z,2025-07-17T19:39:30.817642005Z,10,2,1108,A,A,0,14.14,100,130,166343,465161484,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,578064069
2025-07-17T19:39:30.825676959Z,2025-07-17T19:39:30.825511807Z,10,2,1108,A,A,0,13.09,100,130,165152,465162198,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,578065373
2025-07-17T19:39:30.867468371Z,2025-07-17T19:39:30.867302722Z,10,2,1108,C,A,0,14.14,100,0,165649,465166144,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,578064069
2025-07-17T19:39:30.867468371Z,2025-07-17T19:39:30.867302722Z,10,2,1108,A,A,0,14.11,100,130,165649,465166144,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,578069633
2025-07-17T19:39:32.216194064Z,2025-07-17T19:39:32.216028637Z,10,2,1108,C,A,0,13.09,100,130,165427,465201325,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,578065373
2025-07-17T19:39:32.224822084Z,2025-07-17T19:39:32.224656804Z,10,2,1108,A,A,0,13.09,100,130,165280,465201989,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,578122193
2025-07-17T19:39:32.318511948Z,2025-07-17T19:39:32.318346951Z,10,2,1108,C,A,0,13.09,100,130,164997,465205131,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,578122193
2025-07-17T19:39:32.326206076Z,2025-07-17T19:39:32.326040840Z,10,2,1108,A,A,0,13.09,100,130,165236,465205336,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,578126245
2025-07-17T19:39:32.798954964Z,2025-07-17T19:39:32.798789854Z,10,2,1108,C,A,0,13.09,100,130,165110,465214771,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,578126245
2025-07-17T19:39:32.807140904Z,2025-07-17T19:39:32.806975635Z,10,2,1108,A,A,0,13.09,100,130,165269,465214995,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,578136993
2025-07-17T19:39:33.149529134Z,2025-07-17T19:39:33.149363835Z,10,2,1108,C,A,0,13.09,100,130,165299,465223792,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,578136993
2025-07-17T19:39:33.157112826Z,2025-07-17T19:39:33.156947200Z,10,2,1108,A,A,0,13.09,100,130,165626,465224017,12.43,3,1,13.09,100,1,12.36,2,1,13.10,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,578148573
2025-07-17T19:39:33.403036709Z,2025-07-17T19:39:33.402869998Z,10,2,1108,C,A,0,13.09,100,128,166711,465231965,12.43,3,1,13.10,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.27,2,1,12.22,100,1,13.38,100,1,11.97,100,1,13.64,100,1,11.92,100,1,13.75,700,1,11.90,700,1,13.82,100,1,11.85,700,1,13.89,100,1,11.82,700,1,13.90,100,1,11.79,700,1,13.98,700,1,ARL,578148573
